"transaction_id","merchant_id","user_id","bin","mid","transaction_date","transaction_amount","device_id","has_cbk","during_weekend","during_night","user_nb_tx_1Day_window","user_nb_tx_7Day_window","user_nb_tx_30Day_window","user_avg_amount_1Day_window","user_avg_amount_7Day_window","user_avg_amount_30Day_window","merchant_nb_tx_1day_window","merchant_nb_tx_7day_window","merchant_nb_tx_30day_window","merchant_risk_1day_window","merchant_risk_7day_window","merchant_risk_30day_window"
"21321722","77988","82357","544731","9790","2019-11-24 20:50:25 UTC","7000","117012","false","1","0","0","0","1","0","0","7000","0","0","1","0.0","0.0","0.0"
"21321723","29904","5203","549167","2767","2019-11-24 20:50:22 UTC","252600","","false","1","0","0","0","1","0","0","252600","0","0","1","0.0","0.0","0.0"
"21321724","89514","64483","536380","7128","2019-11-24 20:45:44 UTC","7000","745494","false","1","0","0","0","1","0","0","7000","0","0","3","0.0","0.0","0.0"
"21321718","44927","27555","530034","8258","2019-11-24 20:57:59 UTC","71700","822562","true","1","0","0","0","4","0","0","64225","0","0","11","0.0","0.0","1.0"
"21321728","51575","80159","412177","1650","2019-11-24 20:36:14 UTC","25800","863259","false","1","0","0","0","1","0","0","25800","0","0","3","0.0","0.0","0.0"
"21321729","52378","34150","543882","5406","2019-11-24 20:35:54 UTC","36800","393761","false","1","0","0","0","1","0","0","36800","0","1","5","0.0","0.0","0.0"
"21321730","88500","18435","548721","1122","2019-11-24 20:35:51 UTC","9900","986472","false","1","0","0","0","1","0","0","9900","0","0","4","0.0","0.0","0.0"
"21321734","36311","1526","544731","8087","2019-11-24 01:08:18 UTC","42600","718934","false","1","1","0","0","1","0","0","42600","0","0","1","0.0","0.0","0.0"
"21321754","60526","81594","525664","5414","2019-11-23 23:51:08 UTC","1000","401436","false","1","0","0","0","3","0","0","3333","0","0","6","0.0","0.0","0.33333"
"21321737","21761","73411","516292","8761","2019-11-24 00:57:20 UTC","79100","489387","false","1","1","0","0","1","0","0","79100","0","0","1","0.0","0.0","0.0"
"21321738","94544","59201","552637","1140","2019-11-24 00:57:11 UTC","60600","594277","false","1","1","0","0","1","0","0","60600","0","0","3","0.0","0.0","0.0"
"21321739","2895","82408","498453","1451","2019-11-24 00:56:02 UTC","1000","680743","false","1","1","0","0","1","0","0","1000","0","0","1","0.0","0.0","0.0"
"21321740","21223","66642","525320","7455","2019-11-24 00:55:57 UTC","44100","112311","false","1","1","0","0","1","0","0","44100","0","0","1","0.0","0.0","0.0"
"21321743","95577","41872","459007","2313","2019-11-24 00:39:25 UTC","17600","613441","false","1","1","0","0","1","0","0","17600","0","0","1","0.0","0.0","0.0"
"21321744","98272","75508","539090","8860","2019-11-24 00:37:22 UTC","1000","450287","false","1","1","0","0","1","0","0","1000","0","0","5","0.0","0.0","0.6"
"21321745","89934","6220","550209","5078","2019-11-24 00:36:51 UTC","200","547465","false","1","1","0","0","1","0","0","200","0","0","1","0.0","0.0","0.0"
"21321746","10297","67698","535016","6776","2019-11-24 00:34:49 UTC","8500","15182","false","1","1","0","0","1","0","0","8500","0","0","2","0.0","0.0","0.0"
"21321749","5285","55850","482425","1113","2019-11-23 23:59:19 UTC","18000","299859","false","1","0","0","0","1","0","0","18000","0","0","1","0.0","0.0","0.0"
"21321751","84985","85145","439388","3979","2019-11-23 23:56:12 UTC","54100","","false","1","0","0","0","1","0","0","54100","0","1","2","0.0","0.0","0.0"
"21321752","92089","68740","520132","4540","2019-11-23 23:56:10 UTC","62000","699313","false","1","0","0","0","1","0","0","62000","0","0","8","0.0","0.0","0.0"
"21321753","49205","58308","651653","210","2019-11-23 23:52:56 UTC","57500","","false","1","0","0","0","1","0","0","57500","2","7","68","0.0","0.0","0.0"
"21321757","65241","57127","530049","7829","2019-11-23 23:44:58 UTC","203300","694359","true","1","0","0","0","1","0","0","203300","0","0","3","0.0","0.0","1.0"
"21321758","49205","6627","522688","6700","2019-11-23 23:44:53 UTC","32900","","false","1","0","0","0","1","0","0","32900","2","7","68","0.0","0.0","0.0"
"21321759","55379","98010","512707","4237","2019-11-23 23:43:50 UTC","88900","835206","false","1","0","0","0","1","0","0","88900","0","0","1","0.0","0.0","0.0"
"21321763","57885","57787","404024","5804","2019-11-23 23:32:05 UTC","45200","955191","false","1","0","0","0","1","0","0","45200","0","0","1","0.0","0.0","0.0"
"21321764","49205","16429","498408","4193","2019-11-23 23:27:35 UTC","20100","","false","1","0","0","0","1","0","0","20100","2","7","68","0.0","0.0","0.0"
"21321765","9649","41438","544731","6379","2019-11-23 23:18:04 UTC","30200","985028","false","1","0","0","0","1","0","0","30200","0","0","1","0.0","0.0","0.0"
"21321796","17275","11750","498401","1451","2019-11-23 21:08:28 UTC","61900","542535","true","1","0","0","0","31","0","0","57412","0","0","30","0.0","0.0","0.73333"
"21321830","93881","72962","550209","8511","2019-11-23 19:53:33 UTC","57600","337977","false","1","0","0","0","1","0","0","57600","0","3","9","0.0","0.0","0.0"
"21321771","64979","33262","485464","4912","2019-11-23 22:39:38 UTC","77500","713079","false","1","0","0","0","1","0","0","77500","0","0","1","0.0","0.0","0.0"
"21321772","80920","98111","512267","2134","2019-11-23 22:35:04 UTC","48200","67511","false","1","0","0","0","1","0","0","48200","0","0","1","0.0","0.0","0.0"
"21321773","48732","74686","550209","7047","2019-11-23 22:31:15 UTC","1000","115836","false","1","0","0","0","1","0","0","1000","0","0","1","0.0","0.0","0.0"
"21321774","14744","51776","412177","1360","2019-11-23 22:18:11 UTC","50300","635529","false","1","0","0","0","1","0","0","50300","0","0","1","0.0","0.0","0.0"
"21321779","341","45904","459383","9544","2019-11-23 22:04:37 UTC","381600","400593","false","1","0","0","0","1","0","0","381600","0","0","2","0.0","0.0","0.0"
"21321829","89943","86411","651653","2256","2019-11-23 19:54:02 UTC","195200","597308","true","1","0","0","0","5","0","0","159460","0","0","5","0.0","0.0","1.0"
"21321780","69713","59064","425850","7352","2019-11-23 22:03:55 UTC","9000","498650","false","1","0","0","0","1","0","0","9000","0","0","1","0.0","0.0","0.0"
"21321782","48888","96572","410863","8367","2019-11-23 22:02:10 UTC","20700","488019","false","1","0","0","0","1","0","0","20700","0","0","1","0.0","0.0","0.0"
"21321785","40616","45294","550209","6070","2019-11-23 21:34:24 UTC","9000","893854","false","1","0","0","0","1","0","0","9000","0","0","1","0.0","0.0","0.0"
"21321775","5763","83258","410424","5129","2019-11-23 22:08:51 UTC","183400","427796","true","1","0","0","0","3","0","0","106766","0","0","1","0.0","0.0","1.0"
"21321786","69790","45705","527407","2585","2019-11-23 21:34:20 UTC","14100","951799","false","1","0","0","0","1","0","0","14100","0","0","1","0.0","0.0","0.0"
"21321789","78105","47168","516292","9563","2019-11-23 21:30:49 UTC","44000","835827","false","1","0","0","0","1","0","0","44000","0","0","2","0.0","0.0","0.0"
"21321790","74774","95238","498423","2848","2019-11-23 21:28:54 UTC","126100","384248","false","1","0","0","0","1","0","0","126100","0","0","1","0.0","0.0","0.0"
"21321792","95630","82441","548595","9195","2019-11-23 21:27:11 UTC","23700","315433","false","1","0","0","0","1","0","0","23700","0","0","3","0.0","0.0","0.0"
"21321793","37712","63395","550209","1978","2019-11-23 21:20:28 UTC","4000","416104","false","1","0","0","0","1","0","0","4000","0","0","1","0.0","0.0","0.0"
"21321794","59150","99035","530994","8293","2019-11-23 21:19:40 UTC","19500","214156","false","1","0","0","0","1","0","0","19500","0","0","1","0.0","0.0","0.0"
"21321799","20953","9328","522840","9976","2019-11-23 21:02:52 UTC","24800","","false","1","0","0","0","1","0","0","24800","0","0","1","0.0","0.0","0.0"
"21321800","16231","98869","406655","6725","2019-11-23 21:01:09 UTC","262400","166286","false","1","0","0","0","1","0","0","262400","0","0","1","0.0","0.0","0.0"
"21321801","29931","59256","498442","2058","2019-11-23 20:57:21 UTC","21900","650198","false","1","0","0","0","1","0","0","21900","1","4","11","0.0","0.0","0.0"
"21321803","49205","44942","515590","7362","2019-11-23 20:44:36 UTC","18300","","false","1","0","0","0","1","0","0","18300","2","7","68","0.0","0.0","0.0"
"21321819","7265","23970","606282","2853","2019-11-23 20:08:24 UTC","161900","844305","false","1","0","0","0","2","0","0","97600","0","0","3","0.0","0.0","0.0"
"21321808","12855","20577","527496","7587","2019-11-23 20:29:05 UTC","20300","26689","false","1","0","0","0","1","0","0","20300","0","0","4","0.0","0.0","0.0"
"21321811","74369","94982","550209","2508","2019-11-23 20:26:23 UTC","5500","","false","1","0","0","0","1","0","0","5500","0","0","2","0.0","0.0","0.0"
"21321810","88862","98739","606282","2118","2019-11-23 20:27:14 UTC","17800","422057","false","1","0","0","0","2","0","0","17350","0","0","4","0.0","0.0","0.0"
"21321821","82867","92034","459315","9675","2019-11-23 20:06:26 UTC","157600","314172","true","1","0","0","0","4","0","0","102175","0","0","3","0.0","0.0","0.66667"
"21321812","90098","60229","520132","9589","2019-11-23 20:24:27 UTC","127800","72909","false","1","0","0","0","1","0","0","127800","0","0","1","0.0","0.0","0.0"
"21321814","38410","67982","550209","5995","2019-11-23 20:23:16 UTC","2000","","false","1","0","0","0","1","0","0","2000","0","0","4","0.0","0.0","0.0"
"21321767","21168","75991","548984","8355","2019-11-23 23:02:48 UTC","19300","259828","false","1","0","0","0","1","0","0","19300","0","0","2","0.0","0.0","0.0"
"21321816","54218","67117","482425","5112","2019-11-23 20:18:38 UTC","6500","","false","1","0","0","0","1","0","0","6500","0","0","1","0.0","0.0","0.0"
"21321818","82533","29015","496045","1150","2019-11-23 20:13:55 UTC","64000","537591","false","1","0","0","0","1","0","0","64000","0","0","2","0.0","0.0","0.0"
"21321823","78601","58171","485464","9610","2019-11-23 20:02:53 UTC","19700","52456","false","1","0","0","0","1","0","0","19700","0","0","2","0.0","0.0","0.0"
"21321824","62613","62888","530034","4836","2019-11-23 20:01:51 UTC","383400","133264","true","1","0","0","0","1","0","0","383400","0","0","1","0.0","0.0","1.0"
"21321827","88149","64397","516292","3885","2019-11-23 20:00:47 UTC","1000","914760","false","1","0","0","0","1","0","0","1000","0","0","1","0.0","0.0","0.0"
"21321828","21967","75245","544731","8590","2019-11-23 19:59:12 UTC","9000","259344","false","1","0","0","0","2","0","0","12500","0","0","2","0.0","0.0","0.0"
"21321831","27633","25123","550209","7321","2019-11-23 19:52:48 UTC","52800","261953","false","1","0","0","0","1","0","0","52800","0","0","1","0.0","0.0","0.0"
"21321781","4705","91637","498401","4982","2019-11-23 22:02:19 UTC","84200","563499","true","1","0","0","0","22","0","0","78763","0","0","22","0.0","0.0","0.86364"
"21321833","33173","93636","522840","7393","2019-11-23 19:49:40 UTC","149900","316514","false","1","0","0","0","1","0","0","149900","0","0","1","0.0","0.0","0.0"
"21321822","75917","17929","606282","4736","2019-11-23 20:03:13 UTC","355700","960729","true","1","0","0","0","6","0","0","363950","0","0","6","0.0","0.0","1.0"
"21321805","79266","5537","456137","9539","2019-11-23 20:39:27 UTC","400600","347138","false","1","0","0","0","2","0","0","400700","0","0","2","0.0","0.0","0.0"
"21321837","58209","69278","530034","7236","2019-11-23 19:36:05 UTC","40400","898814","false","1","0","0","0","1","0","0","40400","0","1","2","0.0","0.0","0.0"
"21321838","51046","70507","515590","6804","2019-11-23 19:35:34 UTC","75400","49149","false","1","0","0","0","1","0","0","75400","0","0","1","0.0","0.0","0.0"
"21321841","76291","78734","544731","6047","2019-11-23 19:24:51 UTC","30200","338221","false","1","0","0","0","1","0","0","30200","0","0","3","0.0","0.0","0.0"
"21321874","17275","11750","498401","6342","2019-11-23 18:35:42 UTC","52900","670695","true","1","0","0","0","31","0","0","57412","0","0","30","0.0","0.0","0.73333"
"21321849","20416","89361","485464","2929","2019-11-23 19:17:41 UTC","72700","221562","false","1","0","0","0","1","0","0","72700","0","0","1","0.0","0.0","0.0"
"21321908","33192","34548","525922","5517","2019-11-23 17:22:18 UTC","32500","203134","false","1","0","0","0","6","0","0","31466","1","3","9","0.0","0.0","0.0"
"21321847","18344","76768","530034","8134","2019-11-23 19:19:02 UTC","351500","180611","true","1","0","0","0","3","0","0","336966","0","0","6","0.0","0.0","0.66667"
"21321850","56163","57879","421847","8255","2019-11-23 19:17:35 UTC","187900","49741","false","1","0","0","0","1","0","0","187900","0","0","1","0.0","0.0","0.0"
"21321852","36411","21056","545368","8421","2019-11-23 19:16:09 UTC","32500","4866","false","1","0","0","0","1","0","0","32500","1","2","6","0.0","0.0","0.0"
"21321853","64329","12593","506778","6197","2019-11-23 19:15:33 UTC","243400","465126","false","1","0","0","0","1","0","0","243400","0","0","2","0.0","0.0","0.0"
"21321856","49205","93170","498401","7363","2019-11-23 19:14:22 UTC","36300","914808","false","1","0","0","0","1","0","0","36300","2","7","68","0.0","0.0","0.0"
"21321857","96210","54072","453211","4656","2019-11-23 19:10:38 UTC","236100","251490","false","1","0","0","0","1","0","0","236100","0","0","1","0.0","0.0","0.0"
"21321858","42747","72360","421749","9805","2019-11-23 19:10:27 UTC","50700","146834","false","1","0","0","0","1","0","0","50700","0","0","1","0.0","0.0","0.0"
"21321861","22700","59567","535016","460","2019-11-23 19:00:30 UTC","85400","288776","false","1","0","0","0","1","0","0","85400","0","0","1","0.0","0.0","0.0"
"21321862","34597","6213","523421","3683","2019-11-23 18:58:50 UTC","7500","412833","false","1","0","0","0","1","0","0","7500","0","0","5","0.0","0.0","0.0"
"21321866","82589","52235","655000","1255","2019-11-23 18:53:34 UTC","20200","","false","1","0","0","0","1","0","0","20200","0","0","4","0.0","0.0","0.0"
"21321864","22324","80432","530994","3611","2019-11-23 18:53:58 UTC","25800","290539","false","1","0","0","0","2","0","0","22000","0","0","2","0.0","0.0","0.0"
"21321868","44379","19166","523421","3161","2019-11-23 18:48:37 UTC","30500","","false","1","0","0","0","1","0","0","30500","0","0","1","0.0","0.0","0.0"
"21321869","68578","56384","415944","3609","2019-11-23 18:42:38 UTC","24700","217396","false","1","0","0","0","1","0","0","24700","0","0","1","0.0","0.0","0.0"
"21321870","5557","72593","550209","1848","2019-11-23 18:39:33 UTC","9100","791356","false","1","0","0","0","1","0","0","9100","0","0","2","0.0","0.0","0.0"
"21321871","82576","3345","550209","7037","2019-11-23 18:37:54 UTC","1500","102528","false","1","0","0","0","1","0","0","1500","0","0","1","0.0","0.0","0.0"
"21321876","13772","22151","523421","1420","2019-11-23 18:28:05 UTC","19800","275835","false","1","0","0","0","1","0","0","19800","0","0","8","0.0","0.0","0.0"
"21321877","85435","20625","435086","3444","2019-11-23 18:22:18 UTC","84200","","false","1","0","0","0","1","0","0","84200","0","0","5","0.0","0.0","0.0"
"21321879","59566","81348","515601","7553","2019-11-23 18:17:13 UTC","16300","","false","1","0","0","0","1","0","0","16300","0","0","6","0.0","0.0","0.0"
"21321881","25473","33805","550209","7655","2019-11-23 18:14:38 UTC","1000","330437","false","1","0","0","0","2","0","0","37450","0","0","2","0.0","0.0","0.5"
"21321885","84100","58717","606282","9110","2019-11-23 18:09:21 UTC","22300","602453","false","1","0","0","0","1","0","0","22300","0","0","1","0.0","0.0","0.0"
"21321843","38783","84102","516292","2540","2019-11-23 19:22:18 UTC","1500","472282","false","1","0","0","0","1","0","0","1500","0","0","1","0.0","0.0","0.0"
"21321883","9363","67903","478308","3072","2019-11-23 18:12:39 UTC","46200","321795","false","1","0","0","0","2","0","0","38100","0","0","3","0.0","0.0","0.0"
"21321886","49957","67424","444456","6883","2019-11-23 18:05:06 UTC","52100","924199","false","1","0","0","0","1","0","0","52100","0","0","1","0.0","0.0","0.0"
"21321888","24340","52003","459316","8400","2019-11-23 17:59:53 UTC","26400","","false","1","0","0","0","1","0","0","26400","0","0","10","0.0","0.0","0.0"
"21321889","74211","9600","549167","6788","2019-11-23 17:58:24 UTC","393600","162123","true","1","0","0","0","2","0","0","298700","0","0","2","0.0","0.0","1.0"
"21321890","88815","67558","530780","4096","2019-11-23 17:58:09 UTC","49700","664003","false","1","0","0","0","1","0","0","49700","0","0","1","0.0","0.0","0.0"
"21321893","79698","1268","458919","2053","2019-11-23 17:55:58 UTC","19600","260437","false","1","0","0","0","1","0","0","19600","4","14","21","0.0","0.0","0.0"
"21321895","5963","77154","524703","2070","2019-11-23 17:51:58 UTC","228500","","false","1","0","0","0","1","0","0","228500","0","0","1","0.0","0.0","0.0"
"21321897","85691","31893","455185","8962","2019-11-23 17:49:55 UTC","73600","600763","false","1","0","0","0","1","0","0","73600","0","0","1","0.0","0.0","0.0"
"21321898","52841","34335","506775","9198","2019-11-23 17:43:51 UTC","117200","","false","1","0","0","0","1","0","0","117200","0","0","1","0.0","0.0","0.0"
"21321901","36278","2159","550209","2334","2019-11-23 17:37:26 UTC","101300","67001","false","1","0","0","0","1","0","0","101300","0","0","1","0.0","0.0","0.0"
"21321902","83200","40725","550209","9555","2019-11-23 17:33:49 UTC","27700","","false","1","0","0","0","1","0","0","27700","0","0","1","0.0","0.0","0.0"
"21321903","34122","55974","535081","1278","2019-11-23 17:31:15 UTC","62200","879621","false","1","0","0","0","1","0","0","62200","0","0","1","0.0","0.0","0.0"
"21321905","5310","57356","535081","1218","2019-11-23 17:29:57 UTC","57100","267899","false","1","0","0","0","1","0","0","57100","0","0","1","0.0","0.0","0.0"
"21321909","3978","52311","516292","4377","2019-11-23 17:21:51 UTC","170600","998628","false","1","0","0","0","1","0","0","170600","0","0","2","0.0","0.0","0.0"
"21321896","18344","76768","530034","2483","2019-11-23 17:51:15 UTC","303900","180611","true","1","0","0","0","3","0","0","336966","0","0","6","0.0","0.0","0.66667"
"21321910","71725","56920","459077","9387","2019-11-23 17:21:18 UTC","56200","40494","false","1","0","0","0","1","0","0","56200","0","0","2","0.0","0.0","0.0"
"21321911","51575","91210","544731","3355","2019-11-23 17:19:15 UTC","25000","216815","false","1","0","0","0","1","0","0","25000","0","0","3","0.0","0.0","0.0"
"21321915","65398","90930","230650","3941","2019-11-23 17:11:35 UTC","23600","221834","false","1","0","0","0","1","0","0","23600","0","0","2","0.0","0.0","0.0"
"21321916","59117","48983","406655","9764","2019-11-23 17:04:55 UTC","129600","948645","false","1","0","0","0","1","0","0","129600","0","0","1","0.0","0.0","0.0"
"21321917","44336","10218","552236","9481","2019-11-23 16:59:39 UTC","125700","689622","false","1","0","0","0","1","0","0","125700","0","0","1","0.0","0.0","0.0"
"21321920","5709","19190","406263","2143","2019-11-23 16:52:59 UTC","152700","662915","false","1","0","0","0","1","0","0","152700","0","0","1","0.0","0.0","0.0"
"21321921","4129","22693","535016","8073","2019-11-23 16:51:06 UTC","6000","543813","false","1","0","0","0","1","0","0","6000","1","5","14","0.0","0.0","0.0"
"21321923","46837","27576","525664","4635","2019-11-23 16:49:17 UTC","8100","561023","false","1","0","0","0","1","0","0","8100","0","1","4","0.0","0.0","0.0"
"21321955","26765","3043","515894","9075","2019-11-23 15:27:40 UTC","21100","212157","false","1","0","0","0","1","0","0","21100","0","4","17","0.0","0.0","0.0"
"21321924","5525","6406","527468","4895","2019-11-23 16:46:59 UTC","74700","443051","false","1","0","0","0","1","0","0","74700","0","0","3","0.0","0.0","0.0"
"21321926","80738","71063","485464","9170","2019-11-23 16:43:11 UTC","29500","621286","false","1","0","0","0","1","0","0","29500","0","0","1","0.0","0.0","0.0"
"21321928","24714","59204","530780","3006","2019-11-23 16:42:06 UTC","19000","702700","false","1","0","0","0","1","0","0","19000","0","0","3","0.0","0.0","0.0"
"21321929","26247","52658","506775","3640","2019-11-23 16:40:02 UTC","44100","797472","false","1","0","0","0","1","0","0","44100","0","0","1","0.0","0.0","0.0"
"21321930","10291","47575","498407","4247","2019-11-23 16:39:39 UTC","54200","","false","1","0","0","0","1","0","0","54200","0","0","2","0.0","0.0","0.0"
"21321933","85435","73879","410425","1898","2019-11-23 16:31:23 UTC","48400","","false","1","0","0","0","1","0","0","48400","0","0","5","0.0","0.0","0.0"
"21321935","26361","15569","515590","8764","2019-11-23 16:21:08 UTC","27100","440923","false","1","0","0","0","1","0","0","27100","0","0","1","0.0","0.0","0.0"
"21321936","78654","25067","530033","8454","2019-11-23 16:16:42 UTC","23100","895946","false","1","0","0","0","1","0","0","23100","0","0","2","0.0","0.0","0.0"
"21321937","46859","57306","453211","2510","2019-11-23 16:15:50 UTC","26500","479057","false","1","0","0","0","1","0","0","26500","0","0","1","0.0","0.0","0.0"
"21321939","91972","99876","511588","6999","2019-11-23 16:13:33 UTC","142100","114015","true","1","0","0","0","1","0","0","142100","0","6","14","0.0","0.83333","0.78571"
"21321942","77233","68914","527468","7051","2019-11-23 16:11:52 UTC","27400","405618","false","1","0","0","0","1","0","0","27400","0","0","6","0.0","0.0","0.0"
"21321943","49912","84717","506775","7547","2019-11-23 16:08:45 UTC","18600","971778","false","1","0","0","0","1","0","0","18600","0","0","1","0.0","0.0","0.0"
"21321945","82867","98011","516292","6396","2019-11-23 15:58:15 UTC","500","461976","false","1","0","0","0","1","0","0","500","0","0","3","0.0","0.0","0.66667"
"21321946","80749","68159","545430","5017","2019-11-23 15:58:09 UTC","23300","352134","false","1","0","0","0","1","0","0","23300","0","0","3","0.0","0.0","0.0"
"21321948","1657","83179","511477","5198","2019-11-23 15:47:11 UTC","3900","727762","false","1","0","0","0","1","0","0","3900","0","0","2","0.0","0.0","0.0"
"21321949","29766","53248","548045","2795","2019-11-23 15:46:19 UTC","42500","503882","false","1","0","0","0","1","0","0","42500","0","0","1","0.0","0.0","0.0"
"21321952","99419","43345","415944","7159","2019-11-23 15:40:07 UTC","17200","479219","false","1","0","0","0","1","0","0","17200","0","0","2","0.0","0.0","0.0"
"21321953","42170","91380","650507","6089","2019-11-23 15:31:38 UTC","58600","962274","false","1","0","0","0","1","0","0","58600","0","0","1","0.0","0.0","0.0"
"21321956","49205","17309","655001","9390","2019-11-23 15:26:23 UTC","5500","983459","false","1","0","0","0","1","0","0","5500","2","7","68","0.0","0.0","0.0"
"21321958","9313","93704","415944","8870","2019-11-23 15:20:30 UTC","8000","243686","false","1","0","0","0","1","0","0","8000","0","0","1","0.0","0.0","0.0"
"21321959","65767","4001","550209","5952","2019-11-23 15:20:08 UTC","20400","161818","false","1","0","0","0","1","0","0","20400","0","0","1","0.0","0.0","0.0"
"21321962","35579","30920","498423","9530","2019-11-23 15:05:40 UTC","49600","276571","false","1","0","0","0","1","0","0","49600","0","0","3","0.0","0.0","0.0"
"21321964","78324","96382","511781","9774","2019-11-23 15:02:13 UTC","117300","156704","false","1","0","0","0","1","0","0","117300","0","0","1","0.0","0.0","0.0"
"21321965","74923","42717","439390","7404","2019-11-23 14:57:48 UTC","26300","376870","false","1","0","0","0","1","0","0","26300","0","0","1","0.0","0.0","0.0"
"21321966","42178","7994","523421","6197","2019-11-23 14:57:37 UTC","24500","","false","1","0","0","0","1","0","0","24500","0","0","15","0.0","0.0","0.0"
"21321968","3028","85678","550209","3954","2019-11-23 14:50:15 UTC","6000","463691","false","1","0","0","0","1","0","0","6000","0","0","1","0.0","0.0","0.0"
"21321971","60399","15399","230744","4721","2019-11-23 14:43:25 UTC","42100","930877","false","1","0","0","0","1","0","0","42100","0","0","1","0.0","0.0","0.0"
"21321972","35333","12830","498401","2267","2019-11-23 14:42:18 UTC","247500","11438","false","1","0","0","0","1","0","0","247500","0","0","1","0.0","0.0","0.0"
"21321973","72120","38913","606282","9471","2019-11-23 14:40:12 UTC","178500","561404","false","1","0","0","0","1","0","0","178500","0","0","1","0.0","0.0","0.0"
"21321977","88862","48426","516292","5657","2019-11-23 14:27:17 UTC","24200","484286","false","1","0","0","0","2","0","0","22850","0","0","4","0.0","0.0","0.0"
"21321979","92089","37723","546056","3885","2019-11-23 14:25:48 UTC","54400","960200","false","1","0","0","0","1","0","0","54400","0","0","8","0.0","0.0","0.0"
"21321980","60884","57270","483042","2308","2019-11-23 14:24:54 UTC","31300","965458","false","1","0","0","0","1","0","0","31300","0","0","3","0.0","0.0","0.0"
"21321981","24340","70616","550209","4843","2019-11-23 14:24:20 UTC","27000","779167","false","1","0","0","0","1","0","0","27000","0","0","10","0.0","0.0","0.0"
"21321982","94643","54917","535081","1966","2019-11-23 14:19:08 UTC","21000","791806","false","1","0","0","0","1","0","0","21000","0","0","1","0.0","0.0","0.0"
"21321985","3430","34752","455184","5641","2019-11-23 14:14:11 UTC","20900","","false","1","0","0","0","1","0","0","20900","0","0","1","0.0","0.0","0.0"
"21321986","74369","47571","531681","7799","2019-11-23 14:13:34 UTC","16000","","false","1","0","0","0","1","0","0","16000","0","0","2","0.0","0.0","0.0"
"21321987","5357","52913","531681","4969","2019-11-23 14:12:59 UTC","89900","272857","false","1","0","0","0","1","0","0","89900","0","0","1","0.0","0.0","0.0"
"21321991","91740","30052","522688","2142","2019-11-23 14:08:31 UTC","200","44009","false","1","0","0","0","1","0","0","200","0","0","1","0.0","0.0","0.0"
"21321992","52663","48486","531681","7440","2019-11-23 14:03:59 UTC","35600","","false","1","0","0","0","1","0","0","35600","0","0","8","0.0","0.0","0.0"
"21321993","42880","10006","512682","6879","2019-11-23 14:02:02 UTC","21000","695224","false","1","0","0","0","1","0","0","21000","0","0","1","0.0","0.0","0.0"
"21321998","65866","58974","544731","5390","2019-11-23 13:50:39 UTC","14100","504886","false","1","0","0","0","1","0","0","14100","0","0","1","0.0","0.0","0.0"
"21322039","98913","49150","410863","6720","2019-11-23 11:48:53 UTC","39700","779241","false","1","0","0","0","2","0","0","41550","0","0","4","0.0","0.0","0.0"
"21321999","65818","46752","526326","9123","2019-11-23 13:46:46 UTC","28200","193055","false","1","0","0","0","1","0","0","28200","0","0","1","0.0","0.0","0.0"
"21322018","3659","3864","550209","9200","2019-11-23 13:02:39 UTC","195500","305191","false","1","0","0","0","1","0","0","195500","0","0","1","0.0","0.0","0.0"
"21322000","67321","67794","404024","4001","2019-11-23 13:45:22 UTC","22400","25981","false","1","0","0","0","1","0","0","22400","0","0","1","0.0","0.0","0.0"
"21322003","25921","72983","530780","5058","2019-11-23 13:39:37 UTC","27900","151476","false","1","0","0","0","1","0","0","27900","0","0","2","0.0","0.0","0.0"
"21322004","69360","44092","516292","7055","2019-11-23 13:37:50 UTC","25500","207363","false","1","0","0","0","1","0","0","25500","0","0","1","0.0","0.0","0.0"
"21322005","99588","18074","522840","6230","2019-11-23 13:33:36 UTC","306400","582634","false","1","0","0","0","1","0","0","306400","0","0","1","0.0","0.0","0.0"
"21322007","7569","54110","498453","7713","2019-11-23 13:32:14 UTC","113200","","false","1","0","0","0","1","0","0","113200","0","0","1","0.0","0.0","0.0"
"21322011","90924","53657","530780","7890","2019-11-23 13:26:33 UTC","76700","237038","false","1","0","0","0","1","0","0","76700","0","0","1","0.0","0.0","0.0"
"21322024","18344","44531","530034","7995","2019-11-23 12:40:48 UTC","159200","868746","true","1","0","0","0","3","0","0","188300","0","0","6","0.0","0.0","0.66667"
"21322010","54603","44531","530034","7995","2019-11-23 13:27:43 UTC","200800","868746","true","1","0","0","0","3","0","0","188300","0","0","3","0.0","0.0","1.0"
"21322014","4129","95581","535016","6034","2019-11-23 13:05:55 UTC","29500","2359","false","1","0","0","0","1","0","0","29500","1","5","14","0.0","0.0","0.0"
"21322015","39967","62326","466069","4663","2019-11-23 13:04:51 UTC","207400","670654","false","1","0","0","0","1","0","0","207400","0","0","2","0.0","0.0","0.0"
"21321995","50616","52900","530033","3000","2019-11-23 13:55:39 UTC","2000","701687","false","1","0","0","0","1","0","0","2000","0","0","1","0.0","0.0","0.0"
"21322020","56500","15554","549167","4121","2019-11-23 12:55:13 UTC","270000","","false","1","0","0","0","1","0","0","270000","0","0","1","0.0","0.0","0.0"
"21322021","80749","98961","410424","5953","2019-11-23 12:54:17 UTC","71500","187446","false","1","0","0","0","1","0","0","71500","0","0","3","0.0","0.0","0.0"
"21322023","88389","56986","544315","4949","2019-11-23 12:49:32 UTC","76600","","false","1","0","0","0","2","0","0","74050","0","0","2","0.0","0.0","0.0"
